,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
"(650, 700]",main,pandl,interest_expense,0.0,0.0,0.18175794,0.54877931,1.10574947,1.77127286,2.55543038,3.46784499,4.81115936,6.5796288,8.75058818,11.30037783,14.22688973,17.22946104,20.31744772,23.48579531,26.73926185,30.07296024,33.49518493,36.99251778,40.55619094,44.18113685,47.85713838,51.50472015,55.12429549,58.71627091,62.28104614,65.81901428,69.33056192,72.81795849,76.28345967,79.72961545,83.15651089,86.56423089,89.95286014,93.32248317,96.67318432,100.00504774,103.31815739,106.61259705,109.88845029,113.1458005,116.38473086,119.60532437,122.80766382,125.9918318,129.15791068,132.30598266,135.43612971,138.54843358,141.64297584,144.71983783,147.77910068,150.82084532,153.84515243,156.85210251,159.84177582,162.8142524,165.76961209,168.70793449,171.62929897,174.5337847,177.42147059,180.29243536,183.14675747,185.98451518,188.8057865,191.61064921,194.39918086,197.17145878,199.92756004,202.6675615,205.39153978,208.09957125,210.79173205,213.46809808,216.12874502,218.77374827,221.40318303,224.01712424,226.61564659,229.19882455,231.76673233,234.31944391,236.85703301,239.37957311,241.88713745,244.37979903,246.85763058,249.32070461,251.76909338,254.20286888,256.62210286,259.02686685,261.4172321,263.79326961,266.15502304,268.50243325,270.83535688,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689,270.83535689
"(650, 700]",main,pandl,interest_income,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4e-08,-6e-08,-7e-08,-7e-08,-8e-08,-8e-08,-9e-08,-9e-08,-9e-08,-9e-08,-9e-08,-9e-08,-9e-08,-9e-08
"(650, 700]",main,pandl,interest_rev_taxes,0.0,0.00290989,0.05861694,0.17110544,0.34181141,0.54578789,0.78612458,1.06577083,1.47748369,2.01950246,2.6848805,3.46636636,4.36331394,5.28357299,6.23001102,7.2010789,8.19823491,9.21998121,10.26885996,11.34075863,12.43298997,13.54400081,14.67065971,15.78860822,16.89797304,17.99887874,19.09144786,20.17580086,21.25205622,22.32090953,23.3830521,24.4392655,25.48957579,26.53400899,27.57259106,28.60534792,29.63230539,30.65348929,31.66892533,32.67863921,33.68265652,34.68100284,35.67370365,36.6607844,37.64227045,38.61818712,39.58855966,40.55341326,41.51277303,42.46666405,43.41511131,44.35813973,45.29577419,46.22803949,47.15496035,48.07656145,48.99286738,49.90390269,50.80969184,51.71025922,52.60562916,53.49582593,54.38087371,55.26079662,56.13561873,57.00536401,57.87005636,58.72971964,59.5843776,60.43405396,61.27877232,62.11855625,62.95342923,63.78341467,64.6085359,65.42881619,66.24427873,67.05494663,67.86084294,68.66199062,69.45841257,70.25013162,71.0371705,71.8195519,72.5972984,73.37043252,74.13897673,74.90295338,75.66238477,76.41729313,77.16770059,77.91362922,78.65510103,79.39213792,80.12476173,80.85299424,81.5768488,82.29630732,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583,83.01132583
"(650, 700]",main,pandl,interest_revenues,0.0,-0.06257823,-1.26057935,-3.6796869,-7.35078298,-11.73737399,-16.90590502,-22.91980289,-31.77384281,-43.43016048,-57.73936569,-74.5455131,-93.83470832,-113.62522555,-133.97873172,-154.86191184,-176.30612713,-198.27916577,-220.83569805,-243.88728241,-267.3761284,-291.2688347,-315.49805827,-339.53996178,-363.39726966,-387.07266116,-410.56877109,-433.88819045,-457.03346716,-480.01955969,-502.86133549,-525.57560209,-548.16292018,-570.62384925,-592.95894761,-615.16877237,-637.25387941,-659.21482339,-681.05215773,-702.76643458,-724.35820483,-745.82801809,-767.17642267,-788.40396557,-809.51119248,-830.49864775,-851.36687441,-872.11641412,-892.74780718,-913.26159253,-933.65830771,-953.93848888,-974.10267079,-994.15138679,-1014.08516878,-1033.90454726,-1053.61005129,-1073.20220845,-1092.6815449,-1112.04858531,-1131.30385289,-1150.44786938,-1169.48115499,-1188.40422849,-1207.21760711,-1225.92180658,-1244.51734111,-1263.00472338,-1281.38446458,-1299.65707431,-1317.82306066,-1335.88293018,-1353.83718782,-1371.68633702,-1389.43087964,-1407.07131596,-1424.60814469,-1442.04186297,-1459.37296635,-1476.60194878,-1493.72930263,-1510.75551867,-1527.68108607,-1544.50649239,-1561.23222358,-1577.85876398,-1594.38659631,-1610.81620169,-1627.14805958,-1643.38264785,-1659.52044272,-1675.56191878,-1691.50754899,-1707.35780468,-1723.11315553,-1738.77406959,-1754.34083449,-1769.81306059,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289,-1785.18980289
"(650, 700]",main,pandl,operational_costs,0.0,1.82732477,5.39926728,9.13881984,12.9637928,16.8044409,20.64002229,24.47674776,28.27954992,32.04889971,35.78683626,39.4934049,43.17078188,46.82058985,50.44331835,54.0417169,57.61548282,61.16515421,64.69125646,68.19430259,71.67479364,75.13321901,78.5700568,81.98577415,85.38082754,88.75566312,92.11071699,95.44641547,98.76317544,102.06110693,105.34031925,108.60092093,111.84301977,115.06672286,118.27213651,121.45936635,124.62851726,127.77969342,130.91299827,134.02853459,137.12640441,140.2067091,143.26954933,146.31502506,149.3432356,152.35427956,155.34825489,158.32525887,161.28538811,164.22873857,167.15540554,170.06548369,172.95906701,175.83624888,178.69712202,181.54177854,184.37030989,187.18280694,189.9793599,192.7600584,195.52499143,198.2742474,201.00791411,203.72607874,206.42882791,209.11624763,211.78842332,214.44543985,217.08738148,219.7143319,222.32637425,224.92359109,227.50606442,230.07387567,232.62710575,235.16583499,237.69014318,240.20010957,242.69581287,245.17733125,247.64474237,250.09812333,252.53755072,254.96310062,257.37484858,259.77286964,262.15723832,264.52802865,266.88531414,269.22916782,271.5596622,273.87686932,276.18086071,278.47170743,280.74948005,283.01424864,285.26608284,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177,287.50505177
"(650, 700]",main,pandl,partner_bank_credit_issuance_cost,0.0,0.00208122,0.0419242,0.12237865,0.24447162,0.39036047,0.56225501,0.7622647,1.0567316,1.44439642,1.92029077,2.47922821,3.12074666,3.77893803,4.45585324,5.15038431,5.86357424,6.59435173,7.34453501,8.11118269,8.89237279,9.68699443,10.49280794,11.29239158,12.08583595,12.87323015,13.65466183,14.43021715,15.19998084,15.96445041,16.72412029,17.47954949,18.23075664,18.97776036,19.72057921,20.45923173,21.19373639,21.92411164,22.6503759,23.37254752,24.09064483,24.8046861,25.51468957,26.22067344,26.92265584,27.62065489,28.31468865,29.00477512,29.69093228,30.37317806,31.05153032,31.72600691,32.3966256,33.06340414,33.72636021,34.38551146,35.04087548,35.69246982,36.34031198,36.98441941,37.62480951,38.26149962,38.89450706,39.52384908,40.14954286,40.77160558,41.39005433,42.00490616,42.61617807,43.22388702,43.82804989,44.42868354,45.02580475,45.61943028,46.20957681,46.79626098,47.37949938,47.95930854,48.53570495,49.10870502,49.67832514,50.24458162,50.80749074,51.36706872,51.9233317,52.47629581,53.02597709,53.57239155,54.11555513,54.65548372,55.19219317,55.72569925,56.25601771,56.7831642,57.30715436,57.82800374,58.34572192,58.86029594,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436,59.37169436
"(650, 700]",main,pandl,recognized_losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69918857,6.58074341,12.58253503,18.99410012,26.06985026,33.88586745,42.73345493,52.85195328,63.16687735,72.92295185,82.63520918,92.54282577,102.7953327,113.60043727,124.15479338,135.45467883,147.18347372,159.10392915,170.99284816,182.84770871,194.66612683,206.44584988,218.18475094,229.88082252,241.53217154,253.13701383,264.69366904,276.2005559,287.7953251,299.47598365,311.24056374,323.08712245,335.01374149,347.01852693,359.09960896,371.25514162,383.48330253,395.78229268,408.15033615,420.58567986,433.08659334,445.6513685,458.27831935,470.9657818,483.71211341,496.51569316,509.37492122,522.28821872,535.25402752,548.27081,561.33704882,574.45124673,587.61192632,600.81762981,614.06691887,627.35837436,640.69059617,654.06220297,667.47183204,680.91813905,694.39979785,707.91550031,721.46395607,735.0438924,748.65405395,762.29320262,775.96011731,789.65359378,803.37244446,817.11549824,830.88160029,844.66961193,858.47841039,872.30688865,886.15395531,900.01853435,913.89956502,927.79600161,941.70681334,955.63098416,969.5675126,983.5154116,997.47370835,1011.44144412,1025.41767415,1039.40146741,1053.39190654,1067.38808761,1081.38912005,1095.39412642,1109.40224233,1123.41261625,1137.42440937,1151.43679549,1165.44896083,1179.45810655,1193.45617407,1207.43753625,1207.43753625,1207.43753625,1207.43753625,1207.43753625,1207.43753625,1207.43753625,1207.43753625
"(650, 700]",main,pandl,reissue_costs,0.0,0.04966654,0.10069205,0.15158515,0.20215527,0.25237827,0.30242292,0.35194007,0.40090958,0.44933949,0.49725792,0.54466732,0.59159731,0.63807029,0.68409411,0.72970523,0.77490127,0.8196905,0.86408096,0.90808049,0.95169676,0.99493724,1.03780919,1.08031973,1.1224758,1.16428415,1.20575138,1.24688395,1.28768814,1.32816644,1.36832131,1.40815522,1.44767059,1.48686984,1.52575536,1.56432953,11.16889,11.20684854,11.24450275,11.28185494,11.3189074,11.35566241,11.39212221,11.42828905,11.46416514,11.49975269,11.53505388,11.57007089,11.60480587,11.63926095,11.67343826,11.70733991,11.74096797,11.77432453,11.80741165,11.84023136,11.87278569,11.90507665,11.93710624,11.96887644,12.00038922,12.03164652,12.06265029,12.09340243,12.12390487,12.1541595,12.18416818,12.21393279,12.24345517,12.27273717,12.30178059,12.33058726,19.50208467,19.53042319,19.55853029,19.58640773,19.61405724,19.64148056,19.6686794,19.69565546,19.72241043,19.74894598,19.77526378,19.80136547,19.8272527,19.85292709,19.87839026,19.9036438,19.9286893,19.95352834,19.97816249,20.00259329,20.02682229,20.05085102,20.07468099,20.09831372,20.12175069,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339,20.14499339
"(650, 700]",main,pandl,setup_costs,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4
"(650, 700]",main,pandl,subscription_rev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(650, 700]",main,pandl,txn_fraud_costs,0.0,0.12017817,0.25931076,0.40013195,0.56298768,0.7425758,0.94190988,1.14489074,1.36944424,1.61496415,1.88097022,2.16711356,2.47292005,2.7802686,3.08928365,3.39999722,3.7126388,4.02717807,4.34365818,4.6621226,4.98261509,5.3051797,5.62986083,5.9567032,6.28575189,6.61705231,6.94773409,7.27782811,7.60736473,7.93637384,8.2648552,8.59280857,8.92023372,9.24713039,9.57349832,9.89933726,10.22464693,10.54942707,10.8736774,11.19739764,11.52058749,11.84324666,12.16537486,12.48697178,12.80803711,13.12857052,13.44857171,13.76804034,14.08697608,14.40537858,14.72324751,15.0405825,15.35738322,15.67364928,15.98938032,16.30457596,16.61923583,16.93335954,17.24694669,17.55999688,17.8725097,18.18448476,18.49592161,18.80681985,19.11717903,19.42699873,19.73627849,20.04501787,20.35321641,20.66087364,20.9679891,21.2745623,21.58059277,21.88608002,22.19102354,22.49542284,22.79927739,23.1025867,23.40535022,23.70756743,24.0092378,24.31036077,24.61093579,24.91096231,25.21043976,25.50936756,25.80774513,26.10557189,26.40284723,26.69957056,26.99574127,27.29135874,27.58642234,27.88093144,28.1748854,28.46828357,28.7611253,29.05340992,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676,29.34513676
"(650, 700]",offb,opera,i_spending,0.0,178.5890744,235.16014558,254.45745884,296.15293442,331.78977049,371.15256639,386.58998848,425.16676885,465.79821151,506.70290342,546.59036372,585.96612688,598.23562971,606.36015157,612.76681863,618.52725908,623.78299235,628.64636566,633.35480195,637.90131119,642.30611308,646.59309031,650.91354895,655.26567203,659.70965095,659.91092353,659.49248273,658.84009829,658.08993853,657.25120491,656.34818748,655.40512611,654.42761568,653.41670312,652.3743804,651.32396185,650.26441412,649.20485569,648.14493205,647.08453778,646.02356311,644.96199681,643.89982769,642.83704438,641.77363556,640.70958974,639.64489546,638.57954114,637.51351512,636.44680572,635.3794012,634.31128967,633.24245927,632.17289802,631.10259388,630.03153475,628.95970845,627.88710274,626.81370529,625.73950375,624.66448562,623.58863841,622.51194949,621.43440622,620.35599582,619.27670551,618.19652237,617.11543343,616.03342568,614.95048599,613.86660114,612.7817579,611.69594291,610.60914274,609.5213439,608.43253282,607.34269581,606.25181917,605.15988906,604.06689159,602.9728128,601.87763859,600.78135486,599.68394735,598.58540179,597.48570376,596.38483881,595.28279235,594.17954976,593.0750963,591.96941715,590.86249743,589.75432211,588.64487614,587.53414433,586.42211146,585.30876214,584.19408095,150.39136145,81.28724774,51.31235621,35.19753533,24.5952011,17.20854759,12.60507732,8.76025988,5.15759084,1.85664658,0.955968959999,0.0,0.0
"(650, 700]",offb,opera,spending,0.0,240.35633009,278.26519688,281.64237383,325.71146236,359.17623685,398.66816472,405.96171991,449.10700171,491.03982296,532.01213263,572.28668029,611.6129791,614.69710175,618.03009273,621.42713891,625.28317445,629.07852802,632.96022629,636.92884077,640.98496745,645.1292268,649.36226352,653.68474674,658.09736961,662.60084955,661.3635608,660.18802693,659.07323854,658.01821588,656.96272485,655.90675491,654.85029544,653.79333577,652.73586517,651.67787284,650.61934793,649.56027952,648.50065665,647.44046826,646.37970326,645.31835049,644.25639872,643.19383667,642.13065298,641.06683624,640.00237495,638.9372576,637.87147253,636.80500811,635.73785257,634.6699941,633.60142083,632.53212081,631.46208202,630.3912924,629.31973979,628.24741194,627.17429659,626.10038139,625.02565388,623.95010156,622.87371187,621.79647217,620.7183697,619.63939172,618.55952532,617.47875759,616.39707549,615.31446596,614.2309158,613.14641179,612.0609406,610.97448884,609.88704304,608.79858964,607.70911502,606.61860546,605.52704717,604.43442629,603.34072887,602.24594087,601.15004818,600.0530366,598.95489187,597.85559961,596.75514538,595.65351466,594.5506928,593.44666514,592.34141688,591.23493313,590.12719895,589.01819928,587.90791898,586.79634283,585.68345551,584.56924163,583.45368566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(700, 750]",accs,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,0.0004848,0.00096551,0.00144235,0.00191518,0.00238404,0.00284912,0.00331045,0.00376822,0.0042226,0.00467363,0.00512159,0.00556643,0.00600823,0.00644704,0.00688291,0.00731589,0.00774603,0.00817338,0.008598,0.00901992,0.00943921,0.00985589,0.01027002,0.01068163,0.01109076,0.0114974,0.01190157,0.0123033,0.01270259,0.01309946,0.01349393,0.013886,0.0142757,0.01466304,0.01504802,0.01543067,0.01581101,0.01618904,0.01656477,0.01693823,0.01730942,0.01767837,0.01804508,0.01840956,0.01877184,0.01913191,0.01948981,0.01984554,0.02019911,0.02055053,0.02089983,0.02124701,0.02159208,0.02193507,0.02227597,0.02261481,0.02295159,0.02328633,0.02361904,0.02394974,0.02427843,0.02460512,0.02492984,0.02525259,0.02557338,0.02589223,0.02620914,0.02652414,0.02683722,0.02714841,0.02745771,0.02776513,0.02807069,0.0283744,0.02867627,0.02897631,0.02927453,0.02957094,0.02986555,0.03015838,0.03044943,0.03073872,0.03102626,0.03131205,0.03159611,0.03187844,0.03215907,0.032438,0.03271523,0.03299078,0.03326467,0.03353689,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158,0.53167158
"(700, 750]",accs,asset,released_activated_charged_off_first_late,0.0,0.00091334,0.00825692,0.01549557,0.02278596,0.03039738,0.03809831,0.04443324,0.04464916,0.04487358,0.04465811,0.04410392,0.0430461,0.04213001,0.04080289,0.03905179,0.03773676,0.03633088,0.03523304,0.03434247,0.03345037,0.03297963,0.03236415,0.03176255,0.03117445,0.0305995,0.03003734,0.02948762,0.02895002,0.02847916,0.02807311,0.02772999,0.02744799,0.02722533,0.02706029,0.02689625,0.0267332,0.02657114,0.02641007,0.02624997,0.02609084,0.02593267,0.02577547,0.02561922,0.02546391,0.02530955,0.02515612,0.02500362,0.02485205,0.02470139,0.02455165,0.02440282,0.02425489,0.02410785,0.02396171,0.02381645,0.02367207,0.02352857,0.02338594,0.02324417,0.02310327,0.02296321,0.02282401,0.02268565,0.02254813,0.02241144,0.02227558,0.02214054,0.02200633,0.02187292,0.02174033,0.02160854,0.02147754,0.02134735,0.02121794,0.02108931,0.02096147,0.0208344,0.0207081,0.02058256,0.02045779,0.02033378,0.02021051,0.02008799,0.01996622,0.01984518,0.01972488,0.01960531,0.01948646,0.01936833,0.01925092,0.01913422,0.01901822,0.01890293,0.01878834,0.01867445,0.01856124,0.01844872,0.01833689,0.01523409,0.01215011,0.00908482,0.00603812,0.00300988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(700, 750]",accs,asset,released_activated_charged_off_recognized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091334,0.00825692,0.01549557,0.02278596,0.03039738,0.03809831,0.04534658,0.05290608,0.06036915,0.06744408,0.0745013,0.08114441,0.08747659,0.09370897,0.09942094,0.10518084,0.11083218,0.11637745,0.12181906,0.12715934,0.13240058,0.13754499,0.14259473,0.14755191,0.15241856,0.15719667,0.1618882,0.16649501,0.17107389,0.17562502,0.18014855,0.18464467,0.18911353,0.19355529,0.19797014,0.20235822,0.20671969,0.21105473,0.21536349,0.21964613,0.22390281,0.22813368,0.23233891,0.23651864,0.24067304,0.24480225,0.24890643,0.25298573,0.2570403,0.2610703,0.26507586,0.26905714,0.27301428,0.27694744,0.28085675,0.28474237,0.28860443,0.29244308,0.29625846,0.30005071,0.30381997,0.30756638,0.31129008,0.31499121,0.3186699,0.32232629,0.32596051,0.3295727,0.333163,0.33673153,0.34027843,0.34380383,0.34730786,0.35079064,0.35425231,0.357693,0.36111283,0.36451193,0.36789042,0.37124843,0.37458609,0.37790351,0.38120082,0.38447815,0.3877356,0.39097331,0.39419139,0.39738997,0.40056915,0.40372906,0.40686982,0.40999154,0.41309433,0.41617831,0.4192436,0.42229031,0.42531854,0.42832842,0.42832842,0.42832842,0.42832842,0.42832842,0.42832842,0.42832842,0.42832842
"(700, 750]",accs,asset,released_activated_open,0.0,0.90459305,0.93133563,0.93088082,0.92695104,0.92264844,0.92141689,0.91368791,0.90565156,0.89771567,0.89017189,0.88264957,0.87554514,0.86875519,0.86206843,0.85590543,0.84969758,0.84360138,0.83761431,0.8317339,0.82595775,0.82028354,0.81470898,0.80923189,0.80385009,0.79856152,0.79336412,0.78825592,0.78323498,0.77824448,0.77328423,0.76835405,0.76345376,0.75858317,0.75374211,0.7489304,0.74414786,0.7393943,0.73466957,0.72997347,0.72530585,0.72066651,0.71605531,0.71147205,0.70691658,0.70238873,0.69788832,0.6934152,0.68896919,0.68455014,0.68015787,0.67579223,0.67145305,0.66714018,0.66285345,0.65859271,0.6543578,0.65014856,0.64596484,0.64180648,0.63767332,0.63356523,0.62948203,0.62542359,0.62138975,0.61738037,0.61339529,0.60943437,0.60549745,0.60158441,0.59769509,0.59382934,0.58998703,0.58616801,0.58237214,0.57859928,0.57484929,0.57112204,0.56741738,0.56373518,0.5600753,0.55643761,0.55282196,0.54922824,0.5456563,0.54210602,0.53857726,0.53506989,0.53158378,0.5281188,0.52467483,0.52125174,0.51784939,0.51446768,0.51110646,0.50776562,0.50444503,0.50114457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
