,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
"(000, 025]",late,liabi,recognized_losses,0,0,0,0,0,0,0,0,27.46313965,57.10214913,86.62093241,119.9233897,154.0582566,192.1660894,223.1733209,249.8294992,288.2329484,326.4355343,359.2964202,374.9097845,404.895557,432.8482792,458.0663637,480.1883101,499.6412909,516.7878989,531.9366786,545.3508241,557.2553833,567.8432389,577.3548259,585.9083418,593.5983554,600.5191828,606.7541993,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123,606.9897123
"(000, 025]",main,asset,balance,0,0.46152529,12.72237581,23.5416797,32.23271552,36.06329463,38.48202861,44.43997899,47.27893388,49.61040537,51.18435396,48.91428714,45.65235807,38.62416836,35.63573199,30.32046441,25.74947975,21.98350505,18.69540832,15.81505937,13.28554609,11.05803632,9.08960812,7.34608967,5.79653737,4.40463318,3.13706789,1.99562618,0.96559132,0.03442448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,asset,cash,-18,-21.83820676,-24.26198847,-30.11183907,-67.2119217,-101.568506,-134.0583364,-169.7531332,-203.997861,-240.1790867,-265.8964245,-287.2356688,-321.8592195,-353.9312878,-378.7694269,-385.0081694,-409.8860438,-431.1967146,-449.7186384,-465.1288855,-477.8660531,-488.3470736,-497.0332808,-504.2317156,-510.1616874,-514.9408665,-518.9328476,-522.3246696,-525.2283535,-527.7139917,-529.6432082,-524.9683229,-520.952558,-517.2925051,-513.9708245,-510.9629837,-508.2496848,-505.8072258,-503.6081307,-501.6180957,-499.8422931,-498.224723,-496.7439542,-495.385256,-494.1361108,-492.9772556,-491.8996823,-490.8958874,-489.9593318,-489.0759503,-488.2412819,-487.447496,-486.6873848,-485.9544745,-485.242944,-484.5429616,-483.8541482,-483.1765038,-482.5100284,-481.8547221,-481.2105848,-480.5776165,-479.9558173,-479.3451872,-478.7457262,-478.1574342,-477.5803113,-477.0143575,-476.4595728,-475.9159572,-475.3835107,-474.8622333,-474.352125,-473.8531858,-473.3654157,-472.8888148,-472.423383,-471.9691203,-471.5260267,-471.0941023,-470.6733471,-470.2637609,-469.865344,-469.4780962,-469.1020177,-468.7371082,-468.383368,-468.040797,-467.7093952,-467.3891625,-467.0800991,-466.7822049,-466.4954799,-466.2199241,-465.9555375,-465.7023201,-465.460272,-465.2293932,-465.0096835,-465.9549576,-465.7556826,-465.5675801,-465.39065,-465.2248923,-465.070307,-465.070307,-465.070307,-465.070307,-465.070307,-465.070307,-465.070307,-465.070307,-465.070307
"(000, 025]",main,asset,curr_receivables,0,144.1662051,230.0370871,241.2197837,265.2106213,286.5332379,278.7312469,270.179225,257.0916801,246.6632172,237.3429504,218.2180014,197.150751,173.0815846,159.2722654,140.1391777,122.2021887,105.9452614,91.42981398,78.45979008,66.84439023,56.49886892,47.27239068,39.06061075,31.6786649,25.04503973,18.90875167,13.38219429,8.41466409,3.94770098,2.39076992,1.55853237,1.03305457,0.67758612,0.43327751,0.26564996,0.14808569,0.06958544,0.02479348,0.00817053,0.00028104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,asset,deposit,0,7.00E-08,1.00E-07,1.10E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,asset,future_receivables,0,63.1750709,121.4840214,149.9512234,175.8200017,198.3701984,206.0000326,207.8161616,204.3962866,198.67214,191.2040621,179.1861133,164.6510643,147.9437266,134.7104272,120.3370861,106.2453961,93.00725604,80.77575392,69.62729835,59.59939124,50.62019971,42.60398928,35.42964423,29.0416418,23.28775356,18.0730576,13.3721838,9.1411468,5.33389181,2.93826574,1.37745681,0.34383398,-0.33320145,-0.76521427,-1.0291633,-1.17530653,-1.2428379,-1.26553979,-1.2716087,-1.26979112,-1.26769596,-1.26560426,-1.26351601,-1.26143121,-1.25934985,-1.25727192,-1.25519743,-1.25312635,-1.25105869,-1.24899444,-1.2469336,-1.24487616,-1.24282212,-1.24077146,-1.23872419,-1.23668029,-1.23463977,-1.23260262,-1.23056882,-1.22853838,-1.22651129,-1.22448755,-1.22246715,-1.22045008,-1.21843633,-1.21642591,-1.21441881,-1.21241502,-1.21041453,-1.20841735,-1.20642346,-1.20443286,-1.20244555,-1.20046151,-1.19848075,-1.19650326,-1.19452903,-1.19255806,-1.19059033,-1.18862586,-1.18666463,-1.18470663,-1.18275187,-1.18080032,-1.178852,-1.1769069,-1.174965,-1.17302631,-1.17109082,-1.16915852,-1.1672294,-1.16530348,-1.16338073,-1.16146115,-1.15954474,-1.15763149,-1.1557214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,asset,future_receivables_next,0,0,0,0,0,0,0.10305154,0.10396006,0.10224927,0.09938576,0.09564986,0.08963788,0.08236672,0.07400887,0.06738891,0.06019864,0.05314927,0.04652689,0.04040808,0.03483106,0.0298146,0.02532276,0.02131265,0.01772368,0.01452808,0.0384883,0.02986983,0.02210057,0.01510782,0.00881547,0.00485615,0.00227656,0.00056826,-0.00055069,-0.00126469,-0.00170093,-0.00194246,-0.00205407,-0.00209159,-0.00210162,-0.00209862,-0.00209516,-0.0020917,-0.00208825,-0.0020848,-0.00208136,-0.00207793,-0.0020745,-0.00207108,-0.00206766,-0.00206425,-0.00206084,-0.00205744,-0.00205405,-0.00205066,-0.00204727,-0.00204389,-0.00204052,-0.00203716,-0.00203379,-0.00203044,-0.00202709,-0.00202374,-0.0020204,-0.00201707,-0.00201374,-0.00201042,-0.0020071,-0.00200379,-0.00200048,-0.00199718,-0.00199389,-0.0019906,-0.00198731,-0.00198404,-0.00198076,-0.00197749,-0.00197423,-0.00197097,-0.00196772,-0.00196447,-0.00196123,-0.001958,-0.00195477,-0.00195154,-0.00194832,-0.00194511,-0.0019419,-0.00193869,-0.00193549,-0.0019323,-0.00192911,-0.00192593,-0.00192275,-0.00191958,-0.00191641,-0.00191325,-0.00191009,-1.1557214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,asset,pre_loss,0,0,0,0,31.91267666,63.35396272,93.98418076,128.5057231,135.5497458,144.8438609,145.495687,137.9327345,143.6891532,144.0729867,145.4009254,131.5018016,124.3007288,113.7386115,105.7431112,111.8088516,100.5396473,89.05145458,78.3780045,69.14667654,61.14352146,54.18887945,48.2183576,43.0677363,38.59739136,34.70386667,31.22507495,21.85365638,13.76850846,6.60000254,0.24007442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,liabi,curr_payables,0,-139.7441082,-221.8320596,-231.6030743,-253.858143,-274.1590006,-266.3894453,-257.3345731,-244.2653078,-233.823861,-224.555595,-206.2689997,-186.2004086,-163.6984345,-150.6040741,-132.6752939,-115.7997863,-100.4494763,-86.73131281,-74.4642486,-63.47036638,-53.67455686,-44.93565085,-37.15688751,-30.16157329,-23.87576284,-18.05936204,-12.82060975,-8.11222426,-3.8789243,-2.35275667,-1.53375171,-1.016629,-0.6668125,-0.42638839,-0.26142612,-0.14573113,-0.06847903,-0.02439927,-0.00804062,-0.00027657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,liabi,debt,0,-0.4615254,-12.722376,-23.5416799,-32.23271596,-36.06329539,-38.48202968,-44.4399804,-47.27893536,-49.61040694,-51.18435554,-48.91428864,-45.65235961,-38.62416988,-35.63573352,-30.32046579,-25.74948105,-21.98350623,-18.69540941,-15.81506051,-13.28554712,-11.05803723,-9.08960892,-7.34609037,-5.79653798,-4.40463372,-3.13706837,-1.9956266,-0.96559169,-0.03442482,-3.00E-07,-2.10E-07,-1.30E-07,-5.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,liabi,deferred_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(000, 025]",main,liabi,future_payables,0,-63.1750709,-121.4840214,-149.9512234,-175.8200017,-198.3701984,-206.1030842,-208.0231732,-204.7055475,-199.0807866,-191.7083586,-179.7800476,-165.3273654,-148.6940366,-135.528126,-121.2149836,-107.1764429,-93.9848297,-81.79373566,-70.68011116,-60.68201865,-51.72814988,-43.7332521,-36.57663074,-30.20315639,-24.48775645,-19.30293032,-14.62415709,-10.40822791,-6.60978839,-4.21901847,-2.6604861,-1.62743153,-0.94984541,-0.51656791,-0.25091795,-0.10283226,-0.03324682,-0.00845333,-0.0002828,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06,-1.77E-06
"(000, 025]",main,pandl,collections_costs,0,0,0,7.22585382,14.83683924,21.78558307,29.17242986,36.23044141,42.72687225,47.44810294,51.28438453,56.16379796,60.43082148,63.70676929,65.11334021,67.57815422,69.69086153,71.50693209,73.07237097,74.42544662,75.59808426,76.61699299,77.50458012,78.27969516,78.95823698,79.55836619,80.08981783,80.56044226,80.97772616,81.34817866,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054,81.36197054
"(000, 025]",main,pandl,cost_fee_swipe,0,0.11780035,0.30248695,0.49352363,0.70262356,0.9281484,1.14650117,1.35712626,1.55677125,1.74774729,1.93104494,2.09913187,2.25066214,2.38366399,2.5061446,2.61389492,2.70785491,2.78930381,2.8595853,2.91989073,2.97126376,3.01468057,3.05100109,3.08100416,3.10532765,3.12454511,3.13903353,3.14926411,3.15566836,3.15863244,3.16042552,3.16159442,3.16236921,3.1628774,3.16320236,3.16340159,3.16351266,3.16356485,3.16358344,3.16358957,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978,3.16358978
"(000, 025]",main,pandl,cost_fee_volume,0,0.19126635,0.48843832,0.79372177,1.12752109,1.48718663,1.8344817,2.16911937,2.48597228,2.78890473,3.07952693,3.34569045,3.58539206,3.79552298,3.98917358,4.15935395,4.30765093,4.43613407,4.54694751,4.64198842,4.72291684,4.79127841,4.84843322,4.8956102,4.93381879,4.96396159,4.98662891,5.00256749,5.01245978,5.01691606,5.01960568,5.02135903,5.02252121,5.0232835,5.02377093,5.02406979,5.02423639,5.02431467,5.02434256,5.02435175,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207,5.02435207
"(000, 025]",main,pandl,credit_loss_recovery,0,0,0,0,0,0,0,0,0,-0.45863443,-1.41224032,-2.85880989,-4.8615305,-7.43430339,-10.46002331,-13.78580195,-17.33821321,-21.28824814,-25.5816997,-30.09885016,-34.59642375,-39.34275245,-44.18468721,-49.05991262,-53.94245871,-58.8847224,-63.72222226,-68.39317102,-72.85775019,-77.13626856,-81.18480616,-85.0046297,-88.60198792,-91.99985108,-95.18798463,-98.1866129,-100.8979314,-103.3402332,-105.5403668,-107.5321292,-109.3099045,-110.9295687,-112.4124328,-113.7732226,-115.0244561,-116.1853961,-117.2650507,-118.2709235,-119.2095537,-120.0950062,-120.9317423,-121.7275925,-122.4897645,-123.2247322,-123.9383167,-124.6403498,-125.3312105,-126.0108988,-126.6794147,-127.3367582,-127.9829293,-128.617928,-129.2417542,-129.8544081,-130.4558895,-131.0461986,-131.6253352,-132.1932994,-132.7500913,-133.2957107,-133.8301577,-134.3534322,-134.8655344,-135.3664642,-135.8562216,-136.3348066,-136.8022191,-137.2584593,-137.7035271,-138.1374225,-138.5601455,-138.9716961,-139.3720742,-139.76128,-140.1393134,-140.5061743,-140.8618629,-141.206379,-141.5397227,-141.861894,-142.172893,-142.4727195,-142.7613736,-143.0388553,-143.3051647,-143.5603016,-143.8042661,-144.0370582,-144.258678,-144.4691253,-144.6684002,-144.8565027,-145.0334329,-145.1991906,-145.3537759,-145.3537759,-145.3537759,-145.3537759,-145.3537759,-145.3537759,-145.3537759,-145.3537759,-145.3537759
"(000, 025]",main,pandl,fx_spread_rev_taxes,0,0.00416901,0.00993405,0.01529447,0.02106161,0.02718047,0.03283784,0.03819014,0.04316617,0.04787973,0.05236642,0.05638296,0.05993385,0.06297582,0.06581788,0.06826645,0.07037216,0.07217814,0.0737212,0.07503287,0.07614022,0.07706652,0.07783188,0.07845365,0.07894691,0.07932375,0.07959127,0.07976092,0.07984275,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566,0.07984566
"(000, 025]",main,pandl,fx_spread_revenues,0,-0.08965613,-0.21363541,-0.32891337,-0.45293781,-0.58452632,-0.7061902,-0.82129343,-0.92830479,-1.02967169,-1.12615953,-1.21253679,-1.28889993,-1.35431865,-1.41543823,-1.4680956,-1.51337974,-1.55221796,-1.5854021,-1.61361013,-1.637424,-1.65734453,-1.67380376,-1.6871753,-1.69778292,-1.70588702,-1.7116403,-1.71528855,-1.71704838,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094,-1.71711094
"(000, 025]",main,pandl,i_fee_rev_taxes,0,0.23229363,0.60548232,0.99853853,1.42992851,1.89638655,2.35112573,2.79099513,3.2090688,3.60953052,3.99432734,4.34833404,4.6682882,4.94999209,5.20893613,5.43734125,5.63685819,5.81003465,5.95964556,6.08816431,6.19776418,6.29050155,6.36819287,6.43249288,6.4847472,6.5261824,6.55761471,6.58003459,6.5943536,6.60138898,6.60566547,6.60845329,6.61030117,6.6115132,6.61228823,6.61276341,6.6130283,6.61315277,6.61319712,6.61321173,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223,6.61321223
"(000, 025]",main,pandl,i_fee_revenues,0,-2.06483225,-5.38206505,-8.87589802,-12.71047566,-16.8567693,-20.89889534,-24.80884556,-28.52505603,-32.0847157,-35.50513192,-38.6518581,-41.49589512,-43.99992965,-46.30165452,-48.3319222,-50.1054061,-51.64475248,-52.9746272,-54.11701612,-55.09123713,-55.91556929,-56.60615884,-57.17771447,-57.6421973,-58.01051018,-58.28990857,-58.48919639,-58.61647642,-58.67901314,-58.71702638,-58.74180704,-58.75823261,-58.76900623,-58.77589534,-58.78011918,-58.78247374,-58.78358015,-58.78397436,-58.78410428,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874,-58.78410874
"(000, 025]",main,pandl,interest_expense,0,0.00706644,0.20185937,0.56230721,1.05582394,1.60799086,2.19719115,2.87761392,3.60150407,4.3610915,5.14477773,5.89370686,6.59269243,7.18406903,7.72968953,8.19392771,8.58817931,8.92476988,9.21101623,9.45316142,9.6565771,9.82588726,9.96505872,10.07753508,10.16628617,10.23372574,10.28175755,10.31231269,10.32709692,10.327624,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401,10.32762401
"(000, 025]",main,pandl,interest_income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08,-1.00E-08
